Device Information,,,,,,,,,,,,,,,,,,,Disposition Information,,,,,,,,,,,,,,Notes,Device Location,,,,,Data Source,,,,
0475,FEX125-SSI215002TB,DDC1-IDFD4-ASW4-126,SSI1601075D,10.254.146.39,Cisco Systems Inc,N2K-C2248TP-1GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD4-ASW4,Yes,48,2,2,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D52-Z,42,1,,,Y,Y,
0476,FEX126-SSI1601075D,DDC1-IDFD6-ASW2-126,SSI16350E6B,10.254.146.52,Cisco Systems Inc,N2K-C2248TP-1GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD6-ASW2,Yes,48,12,12,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D49-M,43,1,,,Y,Y,
0477,FEX126-SSI16350E6B,DDC1-SAP-DSW2-126,SSI1844018N,10.254.146.81,Cisco Systems Inc,N2K-C2232PP-10GE,7.3(6)N1(1),Fabric Extender,Switch,Physical,SAP-DSW2,Yes,32,2,2,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,A room,A21-Z,44,1,,,Y,Y,
0478,FEX126-SSI1844018N,DDC1-IDFD5-ASW2-127,SSI152201A9,10.254.146.18,Cisco Systems Inc,N2K-C2248TP-1GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD5-ASW2,Yes,,4,0,,GEN: General Medical,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,07.July Week-03,17-Jul-26,Manjesh Michael,09.Completed,,RITM1665267,01.Work In Progress,,,D room,D47-V,43,1,,,Y,Y,
0480,FEX127-SSI152201A9,DDC1-IDFA1-ASW2-128,SSI14210AJ5,10.254.146.54,Cisco Systems Inc,N2K-C2248TP-1GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,IDFA1-ASW2,Yes,48,9,3,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,A room,A37-P,42,1,,,Y,Y,
0481,FEX128-SSI14210AJ5,DDC1-IDFD5-ASW2-128,SSI14260EA5,10.254.146.18,Cisco Systems Inc,N2K-C2232PP-10GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD5-ASW2,Yes,,8,0,,GEN: General Medical,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,07.July Week-03,17-Jul-26,Manjesh Michael,09.Completed,,RITM1665267,01.Work In Progress,,,D room,D48-V,43,1,,,Y,Y,
0482,FEX128-SSI14260EA5,DDC1-SAP-DSW2-128,SSI150703HB,10.254.146.81,Cisco Systems Inc,N2K-C2248TP-1GE,7.3(6)N1(1),Fabric Extender,Switch,Physical,SAP-DSW2,Yes,48,4,4,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,A room,A10-AH,42,1,,,Y,Y,
0483,FEX128-SSI150703HB,DDC1-IDFD6-ASW2-128,SSI1627085L,10.254.146.52,Cisco Systems Inc,N2K-C2248TP-1GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD6-ASW2,Yes,48,2,2,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D52-M,43,1,,,Y,Y,
0485,FEX128-SSI1627085L,DDC1-IDFD5-ASW2-129,SSI15220E6F,10.254.146.18,Cisco Systems Inc,N2K-C2248TP-1GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD5-ASW2,Yes,48,4,4,,GEN: General Medical,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D50-V,43,1,,,Y,Y,
0486,FEX129-SSI15220E6F,DDC1-IDFD6-ASW2-129,SSI16350BFD,10.254.146.52,Cisco Systems Inc,N2K-C2248TP-1GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD6-ASW2,Yes,,1,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,07.July Week-03,17-Jul-26,Manjesh Michael,09.Completed,,RITM1665267,01.Work In Progress,,,D room,D54-M,43,1,,,Y,Y,
0487,FEX129-SSI16350BFD,DDC1-IDFA1-ASW2-129,SSI18200450,10.254.146.54,Cisco Systems Inc,N2K-C2232PP-10GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,IDFA1-ASW2,Yes,32,16,14,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,A room,A37-U,42,1,,,Y,Y,
0488,FEX129-SSI18200450,DDC1-IDFA1-ASW2-130,SSI15070JJZ,10.254.146.54,Cisco Systems Inc,N2K-C2248TP-1GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,IDFA1-ASW2,Yes,48,20,20,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,A room,A18-T,42,1,,,Y,Y,
0489,FEX130-SSI15070JJZ,DDC1-IDFD5-ASW2-130,SSI16020CQT,10.254.146.18,Cisco Systems Inc,N2K-C2248TP-1GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD5-ASW2,Yes,48,6,4,,GEN: General Medical,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D51-V,43,1,,,Y,Y,
0490,FEX130-SSI16020CQT,DDC1-SAP-DSW2-130,SSI171602Z9,10.254.146.81,Cisco Systems Inc,N2K-C2232PP-10GE,7.3(6)N1(1),Fabric Extender,Switch,Physical,SAP-DSW2,Yes,32,3,3,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,A room,A26-Z,43,1,,,Y,Y,
0491,FEX130-SSI171602Z9,DDC1-IDFD6-ASW2-130,SSI173204TZ,10.254.146.52,Cisco Systems Inc,N2K-C2232PP-10GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD6-ASW2,Yes,,1,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,07.July Week-03,17-Jul-26,Manjesh Michael,09.Completed,,RITM1665267,01.Work In Progress,,,D room,D41-R,43,1,,,Y,Y,
0492,FEX130-SSI173204TZ,DDC1-IDFD6-ASW2-131,FOX1727G964,10.254.146.52,Cisco Systems Inc,N2K-C2248TP-1GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD6-ASW2,Yes,,2,0,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,07.July Week-03,17-Jul-26,Manjesh Michael,09.Completed,,RITM1665267,01.Work In Progress,,,D room,D42-R,43,1,,,Y,Y,
0493,FEX131-FOX1727G964,DDC1-IDFD5-ASW2-131,SSI164219TQ,10.254.146.18,Cisco Systems Inc,N2K-C2232PP-10GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD5-ASW2,Yes,32,18,10,,GEN: General Medical,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,09.September,,AHEAD,01.Operational,,,,,,D room,D52-V,43,1,,,Y,Y,
0494,FEX131-SSI164219TQ,DDC1-IDFA1-ASW2-131,SSI201201NP,10.254.146.54,Cisco Systems Inc,N2K-C2232TM-E-10GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,IDFA1-ASW2,Yes,32,4,2,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,A room,A18-Y,43,1,,,Y,Y,
0495,FEX131-SSI201201NP,DDC1-IDFD6-ASW2-132,SSI14210GXE,10.254.146.52,Cisco Systems Inc,N2K-C2248TP-1GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD6-ASW2,Yes,48,2,2,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D20-K,42,1,,,Y,Y,
0496,FEX132-SSI14210GXE,DDC1-IDFD5-ASW2-132,SSI18220BWT,10.254.146.18,Cisco Systems Inc,N2K-C2232PP-10GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD5-ASW2,Yes,32,12,3,,GEN: General Medical,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,09.September,,AHEAD,01.Operational,,,,,,D room,D54-V,43,1,,,Y,Y,
0499,FEX132-SSI18220BWT,DDC1-IDFD5-ASW2-134,SSI16490DPA,10.254.146.18,Cisco Systems Inc,N2K-C2232PP-10GE,7.3(11)N1(1),Fabric Extender,Switch,Physical,SDA-IDFD5-ASW2,Yes,32,12,4,,GEN: General Medical,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,09.September,,AHEAD,01.Operational,,,,,,0,0,0,1,,,Y,Y,
0500,FEX134-SSI16490DPA,DDC1-USON-ASW1-140,SSI152100SB,10.254.146.24,Cisco Systems Inc,N2K-C2248TP-1GE,5.2(1)N1(8b),Fabric Extender,Switch,Physical,USON-ASW1,Yes,48,16,15,,USON,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D42-E,44,1,,,Y,Y,
0501,FEX140-SSI152100SB,DDC1-USON-ASW3-140,SSI1522050F,10.254.146.26,Cisco Systems Inc,N2K-C2248TP-1GE,5.2(1)N1(8b),Fabric Extender,Switch,Physical,USON-ASW3,Yes,48,10,8,,USON,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D42-J,44,1,,,Y,Y,
0502,FEX140-SSI1522050F,DDC1-USON-ASW2-141,SSI151802FE,10.254.146.25,Cisco Systems Inc,N2K-C2248TP-1GE,5.2(1)N1(8b),Fabric Extender,Switch,Physical,USON-ASW2,Yes,48,15,13,,USON,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D42-E,43,1,,,Y,Y,
0503,FEX141-SSI151802FE,DDC1-USON-ASW4-141,SSI151805WR,10.254.146.27,Cisco Systems Inc,N2K-C2248TP-1GE,5.2(1)N1(8b),Fabric Extender,Switch,Physical,USON-ASW4,Yes,48,11,10,,USON,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D42-J,43,1,,,Y,Y,
0504,FEX141-SSI151805WR,DDC1-USON-ASW1-142,SSI152200CL,10.254.146.24,Cisco Systems Inc,N2K-C2248TP-1GE,5.2(1)N1(8b),Fabric Extender,Switch,Physical,USON-ASW1,Yes,48,8,8,,USON,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D45-E,44,1,,,Y,Y,
0505,FEX142-SSI152200CL,DDC1-USON-ASW3-142,SSI152201AY,10.254.146.26,Cisco Systems Inc,N2K-C2248TP-1GE,5.2(1)N1(8b),Fabric Extender,Switch,Physical,USON-ASW3,Yes,48,9,7,,USON,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D45-J,44,1,,,Y,Y,
0506,FEX142-SSI152201AY,DDC1-USON-ASW2-143,SSI152203N3,10.254.146.25,Cisco Systems Inc,N2K-C2248TP-1GE,5.2(1)N1(8b),Fabric Extender,Switch,Physical,USON-ASW2,Yes,48,10,9,,USON,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D45-E,43,1,,,Y,Y,
0507,FEX143-SSI152203N3,DDC1-USON-ASW4-143,SSI15230GA1,10.254.146.27,Cisco Systems Inc,N2K-C2248TP-1GE,5.2(1)N1(8b),Fabric Extender,Switch,Physical,USON-ASW4,Yes,48,7,6,,USON,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D45-J,43,1,,,Y,Y,
0508,FEX143-SSI15230GA1,DDC1-USON-ASW1-144,SSI152202KP,10.254.146.24,Cisco Systems Inc,N2K-C2248TP-1GE,5.2(1)N1(8b),Fabric Extender,Switch,Physical,USON-ASW1,Yes,48,9,8,,USON,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D50-E,44,1,,,Y,Y,
0509,FEX144-SSI152202KP,DDC1-USON-ASW3-144,SSI15220E77,10.254.146.26,Cisco Systems Inc,N2K-C2248TP-1GE,5.2(1)N1(8b),Fabric Extender,Switch,Physical,USON-ASW3,Yes,48,9,9,,USON,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D49-J,44,1,,,Y,Y,
0510,FEX144-SSI15220E77,DDC1-USON-ASW4-145,SSI152202KL,10.254.146.27,Cisco Systems Inc,N2K-C2248TP-1GE,5.2(1)N1(8b),Fabric Extender,Switch,Physical,USON-ASW4,Yes,48,8,8,,USON,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D49-J,43,1,,,Y,Y,
0511,FEX145-SSI152202KL,DDC1-USON-ASW2-145,SSI152203MC,10.254.146.25,Cisco Systems Inc,N2K-C2248TP-1GE,5.2(1)N1(8b),Fabric Extender,Switch,Physical,USON-ASW2,Yes,48,9,8,,USON,network_data_core,Colby Mosby,Decom ,eWaste,Decom  & eWaste,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D50-E,43,1,,,Y,Y,
0512,FEX145-SSI152203MC,DDC1-USON-ASW3-146,FOX1945GKMF,10.254.146.26,Cisco Systems Inc,N2K-C2248TP-E-1GE,5.2(1)N1(8b),Fabric Extender,Switch,Physical,USON-ASW3,Yes,48,12,9,,USON,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D53-J,44,1,,,Y,Y,
0513,FEX146-FOX1945GKMF,DDC1-USON-ASW1-146,FOX1947G8FT,10.254.146.24,Cisco Systems Inc,N2K-C2248TP-E-1GE,5.2(1)N1(8b),Fabric Extender,Switch,Physical,USON-ASW1,Yes,48,13,13,,USON,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D53-E,44,1,,,Y,Y,
0514,FEX146-FOX1947G8FT,DDC1-USON-ASW4-147,FOX1945GKPN,10.254.146.27,Cisco Systems Inc,N2K-C2248TP-E-1GE,5.2(1)N1(8b),Fabric Extender,Switch,Physical,USON-ASW4,Yes,48,13,10,,USON,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D53-J,43,1,,,Y,Y,
0515,FEX147-FOX1945GKPN,DDC1-USON-ASW2-147,FOX1946G9U0,10.254.146.25,Cisco Systems Inc,N2K-C2248TP-E-1GE,5.2(1)N1(8b),Fabric Extender,Switch,Physical,USON-ASW2,Yes,48,13,13,,USON,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,D room,D53-E,43,1,,,Y,Y,
0516,FEX147-FOX1946G9U0,DDC1-IDFA1-BSW1-new,FLM28480FB7,10.254.146.98,Cisco Systems Inc,N9K-C93180YC-FX3,10.3(5),cisco_nxos,Switch,Physical,,Yes,97,42,42,,GEN: General Medical,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,A room,A05-AD,42,1,,,Y,Y,
0517,NEW_DDC1-IDFA1-BSW1,DDC1-IDFA1-BSW2-new,FLM284807M7,10.254.146.99,Cisco Systems Inc,N9K-C93180YC-FX3,10.3(5),cisco_nxos,Switch,Physical,,Yes,97,46,46,,GEN: General Medical,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,A room,A05-AD,41,1,,,Y,Y,
0518,NEW_DDC1-IDFA1-BSW2,DDC1-MDFE1-COR1-new,FOX2835PHBJ,10.254.118.142,Cisco Systems Inc,N9K-C9504,10.5(2),cisco_nxos,Switch,Physical,,Yes,211,54,58,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,Remain until sold,,AHEAD,01.Operational,,,,,,E room,E11-K,2,7,,,Y,Y,
0519,NEW_DDC1-MDFE1-COR1,DDC1-MDFE1-COR2-new,FOX2835PHBK,10.254.118.144,Cisco Systems Inc,N9K-C9504,10.5(2),cisco_nxos,Switch,Physical,,Yes,211,54,58,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,Remain until sold,,AHEAD,01.Operational,,,,,,E room,E10-K,0,7,,,Y,Y,
0520,NEW_DDC1-MDFE1-COR2,DDC1-MDFE1-SSW1-new,FDO285018CZ,10.254.118.146,Cisco Systems Inc,N9K-C9364C-GX,10.5(2),cisco_nxos,Switch,Physical,,Yes,67,22,20,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,E room,E15-P,32,2,,,Y,Y,
0521,NEW_DDC1-MDFE1-SSW1,DDC1-MDFE1-SSW2-new,FDO285018CU,10.254.118.147,Cisco Systems Inc,N9K-C9364C-GX,10.5(2),cisco_nxos,Switch,Physical,,Yes,67,22,20,,CIT: Corporate Information Technology,network_data_core,Colby Mosby,Decom ,Restock,Decom  & Restock,Max Many / Shawn Walker,6/5/2026,,10.October,,AHEAD,01.Operational,,,,,,E room,E16-P,32,2,,,Y,Y,
0522,NEW_DDC1-MDFE1-SSW2,DDC1-IDFA1-RC1,7.23223E+13,10.254.118.29,Opengear Inc,IM7232-2-DAC-LMV,,,Terminal Server,Physical,,Yes,,1,1,,0,network_data_tools,Michael Wills,Decom ,Restock,Decom  & Restock,Michael Wills,,,11.November,,AHEAD,01.Operational,,,,,,A room,A26-AH,44,1,,,Y,Y,
0523,DDC1-IDFA1-RC1,DDC1-IDFA1-RC2,2.24825E+13,10.254.118.30,Opengear Inc,OM2248-L,,,Terminal Server,Physical,,Yes,,1,1,,0,network_data_tools,Michael Wills,Decom ,Restock,Decom  & Restock,Michael Wills,,,11.November,,AHEAD,01.Operational,,,,,,A room,A05-AF,2,1,,,Only,,
0524,DDC1-IDFA1-RC2,ddc1-idfa1-tsv1,JMX0711L2FY / JAD0709062L,10.254.146.106,Cisco Systems Inc,2610XM,,cisco_ios,Terminal Server,Physical,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_tools,Michael Wills,Decom ,eWaste,Decom  & eWaste,Michael Wills,,,11.November,,AHEAD,01.Operational,,,,"Telnet
c2600 reports different SN than on sticker",,A room,A41-W,43,1,,,Y,Y,
0525,DDC1-IDFA1-TSV1,ddc1-idfa1-tsv2,JMX0610K1RC / JAD06070C6E,10.254.146.104,Cisco Systems Inc,2611,,cisco_ios,Terminal Server,Physical,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_tools,Michael Wills,Decom ,eWaste,Decom  & eWaste,Michael Wills,,,11.November,,AHEAD,01.Operational,,,,"Telnet
c2600 reports different SN than on sticker",,A room,A41-W,42,1,,,Y,Y,
0526,DDC1-IDFA1-TSV2,ddc1-idfa1-tsv3,JMX0537K12P / JAD053602JU,10.254.146.107,Cisco Systems Inc,2620,,cisco_ios,Terminal Server,Physical,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_tools,Michael Wills,Decom ,eWaste,Decom  & eWaste,Michael Wills,,,11.November,,AHEAD,01.Operational,,,,"Telnet
c2600 reports different SN than on sticker",,A room,A41-W,41,1,,,Y,Y,
0527,DDC1-IDFA1-TSV3,ddc1-idfb1-tsv1 - new,7.23218E+13,10.254.146.108,Opengear Inc,IM7232-2-DAC-LMA,,,Terminal Server,Physical,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_tools,Michael Wills,Decom ,Restock,Decom  & Restock,Michael Wills,,,11.November,,AHEAD,01.Operational,,,,,,B room,B23-AV,39,1,,,Y,Y,
0528,DDC1-IDFB1-TSV1,DDC1-IDFD1-RC2,7.21623E+13,10.254.118.17,Opengear Inc,IM7216-2-DAC-LMV,,,Terminal Server,Physical,,Yes,,1,1,,USON,network_data_tools,Michael Wills,Decom ,Restock,Decom  & Restock,Michael Wills,,,11.November,,AHEAD,01.Operational,,,,,,D room,D40-V,35,1,,,Y,Y,
0529,DDC1-IDFD1-RC2,ddc1-idfd1-tsv2,JMX0739L5AP / JAE07341FD1,10.254.146.113,Cisco Systems Inc,2621XM,,cisco_ios,Terminal Server,Physical,,Online No Access,,1,1,,CIT: Corporate Information Technology,network_data_tools,Michael Wills,Decom ,eWaste,Decom  & eWaste,Michael Wills,,,11.November,,AHEAD,01.Operational,,,,c2600 reports different SN than on sticker,,D room,D20-F,31,1,,,Y,Y,
0530,DDC1-IDFD1-TSV2,DDC1-IDFE1-TSV1,FTX1731836L,10.254.146.109,Cisco Systems Inc,CISCO2901/K9,,cisco_ios,Terminal Server,Physical,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_tools,Michael Wills,Decom ,eWaste,Decom  & eWaste,Michael Wills,,,11.November,,AHEAD,01.Operational,,,,,,E room,E09-AC,40,1,,,Y,Y,
0531,DDC1-IDFE1-TSV1,ddc1-idfe1-tsv2,JMX0642L0JF / JAD0641046L,10.254.146.110,Cisco Systems Inc,2620,,cisco_ios,Terminal Server,Physical,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_tools,Michael Wills,Decom ,eWaste,Decom  & eWaste,Michael Wills,,,11.November,,AHEAD,01.Operational,,,,"Telnet
c2600 reports different SN than on sticker",,E room,E09-X,36,1,,,Y,Y,
0532,DDC1-IDFE1-TSV2,ddc1-idfe1-tsv3,JMX0642L0JQ / JAD0641046O,10.254.146.111,Cisco Systems Inc,2620,,cisco_ios,Terminal Server,Physical,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_tools,Michael Wills,Decom ,eWaste,Decom  & eWaste,Michael Wills,,,11.November,,AHEAD,01.Operational,,,,"Telnet
c2600 reports different SN than on sticker",,E room,E09-X,37,1,,,Y,Y,
0533,DDC1-IDFE1-TSV3,DDC1-IDFE1-TSV4,JMX0607K7VZ / JAD06020GX7,10.254.146.119,Cisco Systems Inc,2610,,cisco_ios,Terminal Server,Physical,,Yes,,1,1,,CIT: Corporate Information Technology,network_data_tools,Michael Wills,Decom ,eWaste,Decom  & eWaste,Michael Wills,,,11.November,,AHEAD,01.Operational,,,,"Telnet
c2600 reports different SN than on sticker",,E room,E09-AC,42,1,,,Y,Y,
0534,DDC1-IDFE1-TSV4,DDC1-IDFD1-RC1,7.21623E+13,10.254.118.14,Opengear Inc,IM7216-2-DAC-LMV,,,Terminal Server,Physical,,Yes,,1,1,,USON,network_data_tools,Michael Wills,Decom ,Restock,Decom  & Restock,Michael Wills,,,11.November,,AHEAD,01.Operational,,,,,,D room,D40-V,36,1,,,Y,Y,
0535,DDC1-IDFD1-RC1,DDC1-FAX-ART1,FTX172582WZ,10.254.134.10,Cisco Systems Inc,CISCO2901/K9,(C2900-UNIVERSALK9-M),cisco_ios,Voice Gateway,Physical,RightFaxConnect - MMS,Yes,6,6,2,,CIT: Corporate Information Technology,netsupp_voip,Jay Kogan,Migrate to DDA11,eWaste,Migrate to DDA11 & eWaste,Charles Breaud,,Voice Circuits,TBD,,AHEAD,01.Operational,,,,To be checked with Charles Breaud,,E room,E15-U,29,1,,,Y,Y,
0536,DDC1-FAX-ART1,DDC1-FAX-ART2,FTX182781NM,10.254.134.11,Cisco Systems Inc,CISCO2901/K9,(C2900-UNIVERSALK9-M),cisco_ios,Voice Gateway,Physical,RightFaxConnect - MMS,Yes,7,7,3,,GEN: General Medical,netsupp_voip,Jay Kogan,Migrate to DDA11,eWaste,Migrate to DDA11 & eWaste,Charles Breaud,,Voice Circuits,TBD,,AHEAD,01.Operational,,,,To be checked with Charles Breaud,,E room,E11-Z,38,1,,,Y,Y,
0537,DDC1-FAX-ART2,DDC1-FAX-ART3,FJC1850A0CK,10.254.134.12,Cisco Systems Inc,CISCO2901/K9,(C2900-UNIVERSALK9-M),cisco_ios,Voice Gateway,Physical,RightFaxConnect - MMS,Yes,6,6,3,,GEN: General Medical,netsupp_voip,Jay Kogan,Migrate to DDA11,eWaste,Migrate to DDA11 & eWaste,Charles Breaud,,Voice Circuits,TBD,,AHEAD,01.Operational,,,,To be checked with Charles Breaud,,E room,E11-Z,39,1,,,Y,Y,
0538,DDC1-FAX-ART3,,FJC2350A07B,10.255.132.34,Cisco Systems Inc,VG310,,cisco_ios,Voice Gateway,Physical,Office Fax Relay,Yes,,2,0,,,netsupp_voip,Charles Breaud,Remove,Lift&Shift,Remove & Lift&Shift,Charles Breaud,2/11/2026,,07.July Week-02,10-Jul-26,Manjesh Michael,09.Completed,,RITM1648461,01.Work In Progress,Fax Relay for DDC Ofice Space - when done ship to Las Colinas to Charles,,,,,,,,,Y,
0539,DDC1-MDFA1-AVG1,,FGL1707Z796,10.254.207.1,Cisco Systems Inc,AIR-CAP2602I-A-K9,,,Wireless Access Point,Physical,Office,Online No Access,,1,1,,,network_data_edge,David Craig,Decom ,eWaste,Decom  & eWaste,Darshan Patel,,,12.December,,AHEAD,01.Operational,,,,DDC1-OFF-ASW1_4/16,NO,,,,,,,,Y,
